	Unnamed: 0	datasetoi	datasetor	score	method	goldstandardoi	goldstandardor	ofinterest	ofreference	runningtime	moduledef	organismoi	organismnetoi	organismnetor	weight
381	3575	ecoli_dream5	ecoli_dream5	3.9808774709907686	meanshift	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	23.596962928771973	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
382	3584	ecoli_dream5	ecoli_dream5	5.064378904374298	meanshift	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	29.11045455932617	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
383	3593	ecoli_dream5	ecoli_dream5	5.457211788336553	meanshift	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	23.596962928771973	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
384	3602	ecoli_dream5	ecoli_dream5	5.304662674304759	meanshift	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	29.11045455932617	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
385	3611	ecoli_dream5	ecoli_dream5	4.620847210817881	meanshift	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	29.11045455932617	minimal	ecoli	ecoli	ecoli	0.0222222222222222
386	3621	ecoli_dream5	ecoli_dream5	8.363496210806856	meanshift	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	23.596962928771973	strict	ecoli	ecoli	ecoli	0.0333333333333333
387	3630	ecoli_dream5	ecoli_dream5	4.489250008233954	meanshift	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	29.11045455932617	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
388	3639	ecoli_dream5	ecoli_dream5	3.4057395033382303	meanshift	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	23.596962928771973	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
389	3648	ecoli_dream5	ecoli_dream5	4.198235329911599	meanshift	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	29.11045455932617	interconnected	ecoli	ecoli	ecoli	0.0037037037037037
390	3658	ecoli_precise2	ecoli_precise2	3.813780279238228	meanshift	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	196.33090925216675	minimal	ecoli	ecoli	ecoli	0.0222222222222222
391	3689	human_gtex	human_gtex	8.726288269906867	meanshift	regcircuit	regcircuit	human_gtex#regcircuit	human_gtex#regcircuit	2461.6119089126587		human	regcircuit	regcircuit	0.0666666666666666
392	3760	human_seek_gpl5175	human_seek_gpl5175	7.297327219304239	meanshift	regcircuit	regcircuit	human_seek_gpl5175#regcircuit	human_seek_gpl5175#regcircuit	702.2240574359894		human	regcircuit	regcircuit	0.0666666666666666
393	3831	human_tcga	human_tcga	7.673992063463483	meanshift	regcircuit	regcircuit	human_tcga#regcircuit	human_tcga#regcircuit	4075.493672847748		human	regcircuit	regcircuit	0.0666666666666666
394	3876	synth_ecoli_regulondb	synth_ecoli_regulondb	2.250424118689886	meanshift	ecoli_regulondb#ap1	ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	13.16155743598938	interconnected	synth	ecoli	ecoli	0.0037037037037037
395	3878	synth_ecoli_regulondb	synth_ecoli_regulondb	0.2883604182950637	meanshift	ecoli_regulondb#ap2	ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	13.16155743598938	interconnected	synth	ecoli	ecoli	0.0037037037037037
396	3880	synth_ecoli_regulondb	synth_ecoli_regulondb	2.7785435048822107	meanshift	ecoli_regulondb#ap3	ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	13.16155743598938	interconnected	synth	ecoli	ecoli	0.0037037037037037
397	3882	synth_ecoli_regulondb	synth_ecoli_regulondb	6.992286741529128	meanshift	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	13.16155743598938	interconnected	synth	ecoli	ecoli	0.0037037037037037
398	3884	synth_ecoli_regulondb	synth_ecoli_regulondb	7.076904061132362	meanshift	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	13.16155743598938	interconnected	synth	ecoli	ecoli	0.0037037037037037
399	3886	synth_ecoli_regulondb	synth_ecoli_regulondb	7.302683265511519	meanshift	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	13.16155743598938	interconnected	synth	ecoli	ecoli	0.0037037037037037
400	3888	synth_ecoli_regulondb	synth_ecoli_regulondb	3.612357906230534	meanshift	ecoli_regulondb#minimal	ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	13.16155743598938	minimal	synth	ecoli	ecoli	0.0333333333333333
401	3890	synth_ecoli_regulondb	synth_ecoli_regulondb	5.0399818395239455	meanshift	ecoli_regulondb#strict	ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	13.16155743598938	strict	synth	ecoli	ecoli	0.0333333333333333
402	3892	synth_ecoli_regulondb	synth_ecoli_regulondb	6.491605791617355	meanshift	ecoli_regulondb#tc1	ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	13.16155743598938	interconnected	synth	ecoli	ecoli	0.0037037037037037
403	3894	synth_ecoli_regulondb	synth_ecoli_regulondb	3.5504238155440664	meanshift	ecoli_regulondb#tc2	ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	13.16155743598938	interconnected	synth	ecoli	ecoli	0.0037037037037037
404	3896	synth_ecoli_regulondb	synth_ecoli_regulondb	6.073682504740693	meanshift	ecoli_regulondb#tc3	ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	13.16155743598938	interconnected	synth	ecoli	ecoli	0.0037037037037037
405	3899	synth_yeast_macisaac	synth_yeast_macisaac	1.9801439938722607	meanshift	yeast_macisaac#ap1	yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	35.38333010673523	interconnected	synth	yeast	yeast	0.0037037037037037
406	3901	synth_yeast_macisaac	synth_yeast_macisaac	0.3438711433471245	meanshift	yeast_macisaac#ap2	yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	56.33626389503479	interconnected	synth	yeast	yeast	0.0037037037037037
407	3903	synth_yeast_macisaac	synth_yeast_macisaac	2.1042098601268995	meanshift	yeast_macisaac#ap3	yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	35.38333010673523	interconnected	synth	yeast	yeast	0.0037037037037037
408	3905	synth_yeast_macisaac	synth_yeast_macisaac	7.308862666971118	meanshift	yeast_macisaac#mcl1	yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	35.38333010673523	interconnected	synth	yeast	yeast	0.0037037037037037
409	3907	synth_yeast_macisaac	synth_yeast_macisaac	8.15922418825689	meanshift	yeast_macisaac#mcl2	yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	35.38333010673523	interconnected	synth	yeast	yeast	0.0037037037037037
410	3909	synth_yeast_macisaac	synth_yeast_macisaac	7.223846992657679	meanshift	yeast_macisaac#mcl3	yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	35.38333010673523	interconnected	synth	yeast	yeast	0.0037037037037037
411	3911	synth_yeast_macisaac	synth_yeast_macisaac	4.319645182656501	meanshift	yeast_macisaac#minimal	yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	35.38333010673523	minimal	synth	yeast	yeast	0.0333333333333333
412	3913	synth_yeast_macisaac	synth_yeast_macisaac	9.51446313269464	meanshift	yeast_macisaac#strict	yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	35.38333010673523	strict	synth	yeast	yeast	0.0333333333333333
413	3915	synth_yeast_macisaac	synth_yeast_macisaac	8.956859933105894	meanshift	yeast_macisaac#tc1	yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	35.38333010673523	interconnected	synth	yeast	yeast	0.0037037037037037
414	3917	synth_yeast_macisaac	synth_yeast_macisaac	4.385283317396656	meanshift	yeast_macisaac#tc2	yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	35.38333010673523	interconnected	synth	yeast	yeast	0.0037037037037037
415	3919	synth_yeast_macisaac	synth_yeast_macisaac	9.197393075551696	meanshift	yeast_macisaac#tc3	yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	35.38333010673523	interconnected	synth	yeast	yeast	0.0037037037037037
416	3925	yeast_dream5	yeast_dream5	1.4191968762140952	meanshift	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	43.41605401039124	interconnected	yeast	yeast	yeast	0.0018518518518518
417	3934	yeast_dream5	yeast_dream5	1.1387693329162645	meanshift	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	19.47451663017273	interconnected	yeast	yeast	yeast	0.0018518518518518
418	3943	yeast_dream5	yeast_dream5	1.4734655629253868	meanshift	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	43.41605401039124	interconnected	yeast	yeast	yeast	0.0018518518518518
419	3952	yeast_dream5	yeast_dream5	1.8244064148915355	meanshift	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	43.41605401039124	interconnected	yeast	yeast	yeast	0.0018518518518518
420	3961	yeast_dream5	yeast_dream5	1.6017377781228577	meanshift	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	19.47451663017273	interconnected	yeast	yeast	yeast	0.0018518518518518
421	3970	yeast_dream5	yeast_dream5	1.8046937245569343	meanshift	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	43.41605401039124	interconnected	yeast	yeast	yeast	0.0018518518518518
422	3980	yeast_dream5	yeast_dream5	1.9316317105067968	meanshift	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	105.8646228313446	minimal	yeast	yeast	yeast	0.0166666666666666
423	3989	yeast_dream5	yeast_dream5	1.432792235663516	meanshift	yeast_macisaac#strict	yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	19.47451663017273	strict	yeast	yeast	yeast	0.0166666666666666
424	3998	yeast_dream5	yeast_dream5	1.6365811501732763	meanshift	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	43.41605401039124	interconnected	yeast	yeast	yeast	0.0018518518518518
425	4007	yeast_dream5	yeast_dream5	1.7420437285906454	meanshift	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	105.8646228313446	interconnected	yeast	yeast	yeast	0.0018518518518518
426	4016	yeast_dream5	yeast_dream5	1.6779080018859578	meanshift	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	43.41605401039124	interconnected	yeast	yeast	yeast	0.0018518518518518
427	4026	yeast_dream5	yeast_dream5	1.1882540320813797	meanshift	yeast_sisima#ap1	yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	113.81890726089478	interconnected	yeast	yeast	yeast	0.0018518518518518
428	4035	yeast_dream5	yeast_dream5	0.844489546482871	meanshift	yeast_sisima#ap2	yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	113.81890726089478	interconnected	yeast	yeast	yeast	0.0018518518518518
429	4044	yeast_dream5	yeast_dream5	1.2292126926568423	meanshift	yeast_sisima#ap3	yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	113.81890726089478	interconnected	yeast	yeast	yeast	0.0018518518518518
430	4053	yeast_dream5	yeast_dream5	1.7803074267406418	meanshift	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	19.47451663017273	interconnected	yeast	yeast	yeast	0.0018518518518518
431	4062	yeast_dream5	yeast_dream5	1.862321117288863	meanshift	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	19.47451663017273	interconnected	yeast	yeast	yeast	0.0018518518518518
432	4071	yeast_dream5	yeast_dream5	1.9399944172494945	meanshift	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	19.47451663017273	interconnected	yeast	yeast	yeast	0.0018518518518518
433	4081	yeast_dream5	yeast_dream5	1.7870135303675574	meanshift	yeast_sisima#minimal	yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	19.47451663017273	minimal	yeast	yeast	yeast	0.0166666666666666
434	4090	yeast_dream5	yeast_dream5	1.7112333502258683	meanshift	yeast_sisima#strict	yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	19.47451663017273	strict	yeast	yeast	yeast	0.0166666666666666
435	4099	yeast_dream5	yeast_dream5	1.8045792201166009	meanshift	yeast_sisima#tc1	yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	19.47451663017273	interconnected	yeast	yeast	yeast	0.0018518518518518
436	4108	yeast_dream5	yeast_dream5	1.647818644677021	meanshift	yeast_sisima#tc2	yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	19.47451663017273	interconnected	yeast	yeast	yeast	0.0018518518518518
437	4117	yeast_dream5	yeast_dream5	1.7847097820243178	meanshift	yeast_sisima#tc3	yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	19.47451663017273	interconnected	yeast	yeast	yeast	0.0018518518518518
438	4127	yeast_gpl2529	yeast_gpl2529	1.3941192487012215	meanshift	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	1143.921626329422	interconnected	yeast	yeast	yeast	0.0018518518518518
439	4136	yeast_gpl2529	yeast_gpl2529	1.4453919286155628	meanshift	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	926.4650404453278	interconnected	yeast	yeast	yeast	0.0018518518518518
440	4145	yeast_gpl2529	yeast_gpl2529	1.4234362772412754	meanshift	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	1143.921626329422	interconnected	yeast	yeast	yeast	0.0018518518518518
441	4154	yeast_gpl2529	yeast_gpl2529	2.241010920269951	meanshift	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	899.9104294776917	interconnected	yeast	yeast	yeast	0.0018518518518518
442	4163	yeast_gpl2529	yeast_gpl2529	1.789690254416927	meanshift	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	348.319908618927	interconnected	yeast	yeast	yeast	0.0018518518518518
443	4172	yeast_gpl2529	yeast_gpl2529	2.2175638523593872	meanshift	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	899.9104294776917	interconnected	yeast	yeast	yeast	0.0018518518518518
444	4182	yeast_gpl2529	yeast_gpl2529	2.5058741590932683	meanshift	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	348.319908618927	minimal	yeast	yeast	yeast	0.0166666666666666
445	4191	yeast_gpl2529	yeast_gpl2529	1.5020137677191958	meanshift	yeast_macisaac#strict	yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	1143.921626329422	strict	yeast	yeast	yeast	0.0166666666666666
446	4200	yeast_gpl2529	yeast_gpl2529	2.122417098212928	meanshift	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	248.1516306400299	interconnected	yeast	yeast	yeast	0.0018518518518518
447	4209	yeast_gpl2529	yeast_gpl2529	2.032770428709266	meanshift	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	348.319908618927	interconnected	yeast	yeast	yeast	0.0018518518518518
448	4218	yeast_gpl2529	yeast_gpl2529	2.17309187884076	meanshift	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	248.1516306400299	interconnected	yeast	yeast	yeast	0.0018518518518518
449	4228	yeast_gpl2529	yeast_gpl2529	1.7343733014410143	meanshift	yeast_sisima#ap1	yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	682.4579770565033	interconnected	yeast	yeast	yeast	0.0018518518518518
450	4237	yeast_gpl2529	yeast_gpl2529	1.3928170452986826	meanshift	yeast_sisima#ap2	yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	1143.921626329422	interconnected	yeast	yeast	yeast	0.0018518518518518
451	4246	yeast_gpl2529	yeast_gpl2529	1.7672884124053956	meanshift	yeast_sisima#ap3	yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	682.4579770565033	interconnected	yeast	yeast	yeast	0.0018518518518518
452	4255	yeast_gpl2529	yeast_gpl2529	2.069671036848661	meanshift	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	682.4579770565033	interconnected	yeast	yeast	yeast	0.0018518518518518
453	4264	yeast_gpl2529	yeast_gpl2529	2.205179459770793	meanshift	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	348.319908618927	interconnected	yeast	yeast	yeast	0.0018518518518518
454	4273	yeast_gpl2529	yeast_gpl2529	2.253903494227953	meanshift	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	682.4579770565033	interconnected	yeast	yeast	yeast	0.0018518518518518
455	4283	yeast_gpl2529	yeast_gpl2529	2.438277651723084	meanshift	yeast_sisima#minimal	yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	348.319908618927	minimal	yeast	yeast	yeast	0.0166666666666666
456	4292	yeast_gpl2529	yeast_gpl2529	1.9649615671527465	meanshift	yeast_sisima#strict	yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	348.319908618927	strict	yeast	yeast	yeast	0.0166666666666666
457	4301	yeast_gpl2529	yeast_gpl2529	2.1459433045591285	meanshift	yeast_sisima#tc1	yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	348.319908618927	interconnected	yeast	yeast	yeast	0.0018518518518518
458	4310	yeast_gpl2529	yeast_gpl2529	2.2652073962208963	meanshift	yeast_sisima#tc2	yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	348.319908618927	interconnected	yeast	yeast	yeast	0.0018518518518518
459	4319	yeast_gpl2529	yeast_gpl2529	2.122598148271882	meanshift	yeast_sisima#tc3	yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	348.319908618927	interconnected	yeast	yeast	yeast	0.0018518518518518
460	4320	ecoli_colombos	ecoli_colombos	4.645606375408746	kmeans	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_colombos#ecoli_regulondb#ap1	ecoli_colombos#ecoli_regulondb#ap1	2012.262471199036	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
461	4329	ecoli_colombos	ecoli_colombos	5.33330690775033	kmeans	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_colombos#ecoli_regulondb#ap2	ecoli_colombos#ecoli_regulondb#ap2	857.9571070671083	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
462	4338	ecoli_colombos	ecoli_colombos	4.538060855948826	kmeans	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_colombos#ecoli_regulondb#ap3	ecoli_colombos#ecoli_regulondb#ap3	2012.262471199036	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
463	4347	ecoli_colombos	ecoli_colombos	5.171407259690624	kmeans	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_colombos#ecoli_regulondb#mcl1	ecoli_colombos#ecoli_regulondb#mcl1	2012.262471199036	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
464	4356	ecoli_colombos	ecoli_colombos	5.74897087778642	kmeans	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	2012.262471199036	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
465	4365	ecoli_colombos	ecoli_colombos	5.425788638459245	kmeans	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	2012.262471199036	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
466	4374	ecoli_colombos	ecoli_colombos	4.983240279621911	kmeans	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	2012.262471199036	minimal	ecoli	ecoli	ecoli	0.0185185185185185
467	4384	ecoli_colombos	ecoli_colombos	7.816078641239978	kmeans	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	2012.262471199036	strict	ecoli	ecoli	ecoli	0.0277777777777777
468	4393	ecoli_colombos	ecoli_colombos	4.994054298576873	kmeans	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	2012.262471199036	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
469	4402	ecoli_colombos	ecoli_colombos	3.491342974354185	kmeans	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	2012.262471199036	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
470	4411	ecoli_colombos	ecoli_colombos	4.678808796039914	kmeans	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	2012.262471199036	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
471	4421	ecoli_dream5	ecoli_dream5	2.501722628591624	kmeans	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	1638.1237120628357	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
472	4430	ecoli_dream5	ecoli_dream5	3.4799051526167544	kmeans	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	1833.0819556713104	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
473	4439	ecoli_dream5	ecoli_dream5	2.4396964804720134	kmeans	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	1339.582327127457	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
474	4448	ecoli_dream5	ecoli_dream5	2.8630170347204347	kmeans	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	985.8559806346892	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
475	4457	ecoli_dream5	ecoli_dream5	3.074539122967764	kmeans	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	985.8559806346892	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
476	4466	ecoli_dream5	ecoli_dream5	3.006028776473802	kmeans	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	985.8559806346892	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
