	datasetoi	datasetor	score	method	goldstandardoi	goldstandardor	ofinterest	ofreference	runningtime	moduledef	organismoi	organismnetoi	organismnetor	weight
132	ecoli_dream5	yeast_dream5	0.9571259049815406	dummy	ecoli_regulondb#mcl1	yeast_macisaac#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	yeast_dream5#yeast_macisaac#mcl1	0.002376079559326172	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
133	ecoli_dream5	yeast_dream5	0.8748349905265302	dummy	ecoli_regulondb#mcl1	yeast_sisima#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	yeast_dream5#yeast_sisima#mcl1	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
134	ecoli_dream5	yeast_gpl2529	0.9571259049815406	dummy	ecoli_regulondb#mcl1	yeast_macisaac#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	0.002376079559326172	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
135	ecoli_dream5	yeast_gpl2529	0.8748349905265302	dummy	ecoli_regulondb#mcl1	yeast_sisima#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	yeast_gpl2529#yeast_sisima#mcl1	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
138	ecoli_dream5	human_gtex	0.8786693989488725	dummy	ecoli_regulondb#mcl2	regcircuit	ecoli_dream5#ecoli_regulondb#mcl2	human_gtex#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
139	ecoli_dream5	human_seek_gpl5175	0.8786693989488725	dummy	ecoli_regulondb#mcl2	regcircuit	ecoli_dream5#ecoli_regulondb#mcl2	human_seek_gpl5175#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
140	ecoli_dream5	human_tcga	0.8786693989488725	dummy	ecoli_regulondb#mcl2	regcircuit	ecoli_dream5#ecoli_regulondb#mcl2	human_tcga#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
141	ecoli_dream5	yeast_dream5	0.8786693989488725	dummy	ecoli_regulondb#mcl2	yeast_macisaac#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	yeast_dream5#yeast_macisaac#mcl2	0.002376079559326172	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
142	ecoli_dream5	yeast_dream5	0.9920264359894531	dummy	ecoli_regulondb#mcl2	yeast_sisima#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	yeast_dream5#yeast_sisima#mcl2	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
143	ecoli_dream5	yeast_gpl2529	1.1620602279066634	dummy	ecoli_regulondb#mcl2	yeast_macisaac#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	0.002457857131958008	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
144	ecoli_dream5	yeast_gpl2529	0.9920264359894531	dummy	ecoli_regulondb#mcl2	yeast_sisima#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	yeast_gpl2529#yeast_sisima#mcl2	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
147	ecoli_dream5	human_gtex	1.0059765157896816	dummy	ecoli_regulondb#mcl3	regcircuit	ecoli_dream5#ecoli_regulondb#mcl3	human_gtex#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
148	ecoli_dream5	human_seek_gpl5175	1.0059765157896816	dummy	ecoli_regulondb#mcl3	regcircuit	ecoli_dream5#ecoli_regulondb#mcl3	human_seek_gpl5175#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
149	ecoli_dream5	human_tcga	1.0059765157896816	dummy	ecoli_regulondb#mcl3	regcircuit	ecoli_dream5#ecoli_regulondb#mcl3	human_tcga#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
150	ecoli_dream5	yeast_dream5	1.0059765157896816	dummy	ecoli_regulondb#mcl3	yeast_macisaac#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	yeast_dream5#yeast_macisaac#mcl3	0.002376079559326172	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
151	ecoli_dream5	yeast_dream5	0.9194295537955612	dummy	ecoli_regulondb#mcl3	yeast_sisima#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	yeast_dream5#yeast_sisima#mcl3	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
152	ecoli_dream5	yeast_gpl2529	1.0059765157896816	dummy	ecoli_regulondb#mcl3	yeast_macisaac#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	0.002376079559326172	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
153	ecoli_dream5	yeast_gpl2529	0.9194295537955612	dummy	ecoli_regulondb#mcl3	yeast_sisima#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	yeast_gpl2529#yeast_sisima#mcl3	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
157	ecoli_dream5	human_gtex	0.6546828652247283	dummy	ecoli_regulondb#minimal	regcircuit	ecoli_dream5#ecoli_regulondb#minimal	human_gtex#regcircuit	0.002376079559326172	minimal	ecoli	ecoli	regcircuit	0.0026455026455026454
158	ecoli_dream5	human_seek_gpl5175	0.6546828652247283	dummy	ecoli_regulondb#minimal	regcircuit	ecoli_dream5#ecoli_regulondb#minimal	human_seek_gpl5175#regcircuit	0.002376079559326172	minimal	ecoli	ecoli	regcircuit	0.0026455026455026454
159	ecoli_dream5	human_tcga	0.6546828652247283	dummy	ecoli_regulondb#minimal	regcircuit	ecoli_dream5#ecoli_regulondb#minimal	human_tcga#regcircuit	0.002376079559326172	minimal	ecoli	ecoli	regcircuit	0.0026455026455026454
160	ecoli_dream5	yeast_dream5	0.73253908780685	dummy	ecoli_regulondb#minimal	yeast_macisaac#minimal	ecoli_dream5#ecoli_regulondb#minimal	yeast_dream5#yeast_macisaac#minimal	0.021156787872314453	minimal	ecoli	ecoli	yeast	0.0026455026455026454
161	ecoli_dream5	yeast_dream5	0.73253908780685	dummy	ecoli_regulondb#minimal	yeast_sisima#minimal	ecoli_dream5#ecoli_regulondb#minimal	yeast_dream5#yeast_sisima#minimal	0.021156787872314453	minimal	ecoli	ecoli	yeast	0.0026455026455026454
162	ecoli_dream5	yeast_gpl2529	0.73253908780685	dummy	ecoli_regulondb#minimal	yeast_macisaac#minimal	ecoli_dream5#ecoli_regulondb#minimal	yeast_gpl2529#yeast_macisaac#minimal	0.021156787872314453	minimal	ecoli	ecoli	yeast	0.0026455026455026454
163	ecoli_dream5	yeast_gpl2529	0.73253908780685	dummy	ecoli_regulondb#minimal	yeast_sisima#minimal	ecoli_dream5#ecoli_regulondb#minimal	yeast_gpl2529#yeast_sisima#minimal	0.021156787872314453	minimal	ecoli	ecoli	yeast	0.0026455026455026454
166	ecoli_dream5	human_gtex	0.7778032875134203	dummy	ecoli_regulondb#strict	regcircuit	ecoli_dream5#ecoli_regulondb#strict	human_gtex#regcircuit	0.002376079559326172	strict	ecoli	ecoli	regcircuit	0.003968253968253968
167	ecoli_dream5	human_seek_gpl5175	0.7778032875134203	dummy	ecoli_regulondb#strict	regcircuit	ecoli_dream5#ecoli_regulondb#strict	human_seek_gpl5175#regcircuit	0.002376079559326172	strict	ecoli	ecoli	regcircuit	0.003968253968253968
168	ecoli_dream5	human_tcga	0.7778032875134203	dummy	ecoli_regulondb#strict	regcircuit	ecoli_dream5#ecoli_regulondb#strict	human_tcga#regcircuit	0.002376079559326172	strict	ecoli	ecoli	regcircuit	0.003968253968253968
169	ecoli_dream5	yeast_dream5	0.9514395941245348	dummy	ecoli_regulondb#strict	yeast_macisaac#strict	ecoli_dream5#ecoli_regulondb#strict	yeast_dream5#yeast_macisaac#strict	0.002457857131958008	strict	ecoli	ecoli	yeast	0.003968253968253968
170	ecoli_dream5	yeast_dream5	0.9876079271717044	dummy	ecoli_regulondb#strict	yeast_sisima#strict	ecoli_dream5#ecoli_regulondb#strict	yeast_dream5#yeast_sisima#strict	0.021156787872314453	strict	ecoli	ecoli	yeast	0.003968253968253968
171	ecoli_dream5	yeast_gpl2529	0.9876079271717044	dummy	ecoli_regulondb#strict	yeast_macisaac#strict	ecoli_dream5#ecoli_regulondb#strict	yeast_gpl2529#yeast_macisaac#strict	0.021156787872314453	strict	ecoli	ecoli	yeast	0.003968253968253968
172	ecoli_dream5	yeast_gpl2529	0.9876079271717044	dummy	ecoli_regulondb#strict	yeast_sisima#strict	ecoli_dream5#ecoli_regulondb#strict	yeast_gpl2529#yeast_sisima#strict	0.021156787872314453	strict	ecoli	ecoli	yeast	0.003968253968253968
175	ecoli_dream5	human_gtex	0.9344934505545954	dummy	ecoli_regulondb#tc1	regcircuit	ecoli_dream5#ecoli_regulondb#tc1	human_gtex#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
176	ecoli_dream5	human_seek_gpl5175	0.9344934505545954	dummy	ecoli_regulondb#tc1	regcircuit	ecoli_dream5#ecoli_regulondb#tc1	human_seek_gpl5175#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
177	ecoli_dream5	human_tcga	0.9344934505545954	dummy	ecoli_regulondb#tc1	regcircuit	ecoli_dream5#ecoli_regulondb#tc1	human_tcga#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
178	ecoli_dream5	yeast_dream5	1.0110042394560363	dummy	ecoli_regulondb#tc1	yeast_macisaac#tc1	ecoli_dream5#ecoli_regulondb#tc1	yeast_dream5#yeast_macisaac#tc1	0.002457857131958008	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
179	ecoli_dream5	yeast_dream5	0.8686017098644493	dummy	ecoli_regulondb#tc1	yeast_sisima#tc1	ecoli_dream5#ecoli_regulondb#tc1	yeast_dream5#yeast_sisima#tc1	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
180	ecoli_dream5	yeast_gpl2529	0.9344934505545954	dummy	ecoli_regulondb#tc1	yeast_macisaac#tc1	ecoli_dream5#ecoli_regulondb#tc1	yeast_gpl2529#yeast_macisaac#tc1	0.002376079559326172	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
181	ecoli_dream5	yeast_gpl2529	0.8686017098644493	dummy	ecoli_regulondb#tc1	yeast_sisima#tc1	ecoli_dream5#ecoli_regulondb#tc1	yeast_gpl2529#yeast_sisima#tc1	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
184	ecoli_dream5	human_gtex	0.39480374888906106	dummy	ecoli_regulondb#tc2	regcircuit	ecoli_dream5#ecoli_regulondb#tc2	human_gtex#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
185	ecoli_dream5	human_seek_gpl5175	0.39480374888906106	dummy	ecoli_regulondb#tc2	regcircuit	ecoli_dream5#ecoli_regulondb#tc2	human_seek_gpl5175#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
186	ecoli_dream5	human_tcga	0.39480374888906106	dummy	ecoli_regulondb#tc2	regcircuit	ecoli_dream5#ecoli_regulondb#tc2	human_tcga#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
187	ecoli_dream5	yeast_dream5	0.4764460511639936	dummy	ecoli_regulondb#tc2	yeast_macisaac#tc2	ecoli_dream5#ecoli_regulondb#tc2	yeast_dream5#yeast_macisaac#tc2	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
188	ecoli_dream5	yeast_dream5	0.4764460511639936	dummy	ecoli_regulondb#tc2	yeast_sisima#tc2	ecoli_dream5#ecoli_regulondb#tc2	yeast_dream5#yeast_sisima#tc2	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
189	ecoli_dream5	yeast_gpl2529	0.4764460511639936	dummy	ecoli_regulondb#tc2	yeast_macisaac#tc2	ecoli_dream5#ecoli_regulondb#tc2	yeast_gpl2529#yeast_macisaac#tc2	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
190	ecoli_dream5	yeast_gpl2529	0.4764460511639936	dummy	ecoli_regulondb#tc2	yeast_sisima#tc2	ecoli_dream5#ecoli_regulondb#tc2	yeast_gpl2529#yeast_sisima#tc2	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
193	ecoli_dream5	human_gtex	0.8668801909815911	dummy	ecoli_regulondb#tc3	regcircuit	ecoli_dream5#ecoli_regulondb#tc3	human_gtex#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
194	ecoli_dream5	human_seek_gpl5175	0.8668801909815911	dummy	ecoli_regulondb#tc3	regcircuit	ecoli_dream5#ecoli_regulondb#tc3	human_seek_gpl5175#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
195	ecoli_dream5	human_tcga	0.8668801909815911	dummy	ecoli_regulondb#tc3	regcircuit	ecoli_dream5#ecoli_regulondb#tc3	human_tcga#regcircuit	0.002376079559326172	interconnected	ecoli	ecoli	regcircuit	0.0004409171075837742
196	ecoli_dream5	yeast_dream5	0.9400472762446206	dummy	ecoli_regulondb#tc3	yeast_macisaac#tc3	ecoli_dream5#ecoli_regulondb#tc3	yeast_dream5#yeast_macisaac#tc3	0.002457857131958008	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
197	ecoli_dream5	yeast_dream5	0.8090576712460568	dummy	ecoli_regulondb#tc3	yeast_sisima#tc3	ecoli_dream5#ecoli_regulondb#tc3	yeast_dream5#yeast_sisima#tc3	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
198	ecoli_dream5	yeast_gpl2529	0.8668801909815911	dummy	ecoli_regulondb#tc3	yeast_macisaac#tc3	ecoli_dream5#ecoli_regulondb#tc3	yeast_gpl2529#yeast_macisaac#tc3	0.002376079559326172	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
199	ecoli_dream5	yeast_gpl2529	0.8090576712460568	dummy	ecoli_regulondb#tc3	yeast_sisima#tc3	ecoli_dream5#ecoli_regulondb#tc3	yeast_gpl2529#yeast_sisima#tc3	0.021156787872314453	interconnected	ecoli	ecoli	yeast	0.0004409171075837742
203	ecoli_precise2	human_gtex	0.4051137800598349	dummy	ecoli_regulondb#minimal	regcircuit	ecoli_precise2#ecoli_regulondb#minimal	human_gtex#regcircuit	0.022721290588378903	minimal	ecoli	ecoli	regcircuit	0.0026455026455026454
204	ecoli_precise2	human_seek_gpl5175	0.4051137800598349	dummy	ecoli_regulondb#minimal	regcircuit	ecoli_precise2#ecoli_regulondb#minimal	human_seek_gpl5175#regcircuit	0.022721290588378903	minimal	ecoli	ecoli	regcircuit	0.0026455026455026454
205	ecoli_precise2	human_tcga	0.4051137800598349	dummy	ecoli_regulondb#minimal	regcircuit	ecoli_precise2#ecoli_regulondb#minimal	human_tcga#regcircuit	0.022721290588378903	minimal	ecoli	ecoli	regcircuit	0.0026455026455026454
206	ecoli_precise2	yeast_dream5	0.4130231585513181	dummy	ecoli_regulondb#minimal	yeast_macisaac#minimal	ecoli_precise2#ecoli_regulondb#minimal	yeast_dream5#yeast_macisaac#minimal	0.021667957305908203	minimal	ecoli	ecoli	yeast	0.0026455026455026454
207	ecoli_precise2	yeast_dream5	0.4130231585513181	dummy	ecoli_regulondb#minimal	yeast_sisima#minimal	ecoli_precise2#ecoli_regulondb#minimal	yeast_dream5#yeast_sisima#minimal	0.021667957305908203	minimal	ecoli	ecoli	yeast	0.0026455026455026454
208	ecoli_precise2	yeast_gpl2529	0.4130231585513181	dummy	ecoli_regulondb#minimal	yeast_macisaac#minimal	ecoli_precise2#ecoli_regulondb#minimal	yeast_gpl2529#yeast_macisaac#minimal	0.021667957305908203	minimal	ecoli	ecoli	yeast	0.0026455026455026454
209	ecoli_precise2	yeast_gpl2529	0.4130231585513181	dummy	ecoli_regulondb#minimal	yeast_sisima#minimal	ecoli_precise2#ecoli_regulondb#minimal	yeast_gpl2529#yeast_sisima#minimal	0.021667957305908203	minimal	ecoli	ecoli	yeast	0.0026455026455026454
210	human_gtex	ecoli_colombos	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#ap1	human_gtex#regcircuit	ecoli_colombos#ecoli_regulondb#ap1	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
211	human_gtex	ecoli_colombos	0.045145425438341436	dummy	regcircuit	ecoli_regulondb#ap2	human_gtex#regcircuit	ecoli_colombos#ecoli_regulondb#ap2	0.005310773849487305		human	regcircuit	ecoli	0.0008291873963515755
212	human_gtex	ecoli_colombos	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#ap3	human_gtex#regcircuit	ecoli_colombos#ecoli_regulondb#ap3	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
213	human_gtex	ecoli_colombos	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#mcl1	human_gtex#regcircuit	ecoli_colombos#ecoli_regulondb#mcl1	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
214	human_gtex	ecoli_colombos	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#mcl2	human_gtex#regcircuit	ecoli_colombos#ecoli_regulondb#mcl2	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
215	human_gtex	ecoli_colombos	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#mcl3	human_gtex#regcircuit	ecoli_colombos#ecoli_regulondb#mcl3	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
216	human_gtex	ecoli_colombos	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#minimal	human_gtex#regcircuit	ecoli_colombos#ecoli_regulondb#minimal	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
217	human_gtex	ecoli_colombos	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#strict	human_gtex#regcircuit	ecoli_colombos#ecoli_regulondb#strict	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
218	human_gtex	ecoli_colombos	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#tc1	human_gtex#regcircuit	ecoli_colombos#ecoli_regulondb#tc1	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
219	human_gtex	ecoli_colombos	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#tc2	human_gtex#regcircuit	ecoli_colombos#ecoli_regulondb#tc2	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
220	human_gtex	ecoli_colombos	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#tc3	human_gtex#regcircuit	ecoli_colombos#ecoli_regulondb#tc3	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
221	human_gtex	ecoli_dream5	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#ap1	human_gtex#regcircuit	ecoli_dream5#ecoli_regulondb#ap1	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
222	human_gtex	ecoli_dream5	0.045145425438341436	dummy	regcircuit	ecoli_regulondb#ap2	human_gtex#regcircuit	ecoli_dream5#ecoli_regulondb#ap2	0.005310773849487305		human	regcircuit	ecoli	0.0008291873963515755
223	human_gtex	ecoli_dream5	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#ap3	human_gtex#regcircuit	ecoli_dream5#ecoli_regulondb#ap3	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
224	human_gtex	ecoli_dream5	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#mcl1	human_gtex#regcircuit	ecoli_dream5#ecoli_regulondb#mcl1	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
225	human_gtex	ecoli_dream5	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#mcl2	human_gtex#regcircuit	ecoli_dream5#ecoli_regulondb#mcl2	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
226	human_gtex	ecoli_dream5	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#mcl3	human_gtex#regcircuit	ecoli_dream5#ecoli_regulondb#mcl3	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
227	human_gtex	ecoli_dream5	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#minimal	human_gtex#regcircuit	ecoli_dream5#ecoli_regulondb#minimal	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
228	human_gtex	ecoli_dream5	0.045145425438341436	dummy	regcircuit	ecoli_regulondb#strict	human_gtex#regcircuit	ecoli_dream5#ecoli_regulondb#strict	0.005310773849487305		human	regcircuit	ecoli	0.0008291873963515755
229	human_gtex	ecoli_dream5	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#tc1	human_gtex#regcircuit	ecoli_dream5#ecoli_regulondb#tc1	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
230	human_gtex	ecoli_dream5	0.045145425438341436	dummy	regcircuit	ecoli_regulondb#tc2	human_gtex#regcircuit	ecoli_dream5#ecoli_regulondb#tc2	0.005310773849487305		human	regcircuit	ecoli	0.0008291873963515755
231	human_gtex	ecoli_dream5	0.06180623720725316	dummy	regcircuit	ecoli_regulondb#tc3	human_gtex#regcircuit	ecoli_dream5#ecoli_regulondb#tc3	0.02326369285583496		human	regcircuit	ecoli	0.0008291873963515755
232	human_gtex	ecoli_precise2	0.06255866096455884	dummy	regcircuit	ecoli_regulondb#minimal	human_gtex#regcircuit	ecoli_precise2#ecoli_regulondb#minimal	0.027361154556274414		human	regcircuit	ecoli	0.0008291873963515755
236	human_gtex	yeast_dream5	0.15069972967751116	dummy	regcircuit	yeast_macisaac#ap1	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#ap1	0.016150474548339844		human	regcircuit	yeast	0.0008291873963515755
237	human_gtex	yeast_dream5	0.045145425438341436	dummy	regcircuit	yeast_macisaac#ap2	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#ap2	0.005310773849487305		human	regcircuit	yeast	0.0008291873963515755
238	human_gtex	yeast_dream5	0.15069972967751116	dummy	regcircuit	yeast_macisaac#ap3	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#ap3	0.016150474548339844		human	regcircuit	yeast	0.0008291873963515755
239	human_gtex	yeast_dream5	0.15069972967751116	dummy	regcircuit	yeast_macisaac#mcl1	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#mcl1	0.016150474548339844		human	regcircuit	yeast	0.0008291873963515755
240	human_gtex	yeast_dream5	0.15069972967751116	dummy	regcircuit	yeast_macisaac#mcl2	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#mcl2	0.016150474548339844		human	regcircuit	yeast	0.0008291873963515755
241	human_gtex	yeast_dream5	0.15069972967751116	dummy	regcircuit	yeast_macisaac#mcl3	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#mcl3	0.016150474548339844		human	regcircuit	yeast	0.0008291873963515755
242	human_gtex	yeast_dream5	0.045145425438341436	dummy	regcircuit	yeast_macisaac#minimal	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#minimal	0.005310773849487305		human	regcircuit	yeast	0.0008291873963515755
243	human_gtex	yeast_dream5	0.06180623720725316	dummy	regcircuit	yeast_macisaac#strict	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#strict	0.02326369285583496		human	regcircuit	yeast	0.0008291873963515755
244	human_gtex	yeast_dream5	0.06180623720725316	dummy	regcircuit	yeast_macisaac#tc1	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#tc1	0.02326369285583496		human	regcircuit	yeast	0.0008291873963515755
245	human_gtex	yeast_dream5	0.045145425438341436	dummy	regcircuit	yeast_macisaac#tc2	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#tc2	0.005310773849487305		human	regcircuit	yeast	0.0008291873963515755
246	human_gtex	yeast_dream5	0.06180623720725316	dummy	regcircuit	yeast_macisaac#tc3	human_gtex#regcircuit	yeast_dream5#yeast_macisaac#tc3	0.02326369285583496		human	regcircuit	yeast	0.0008291873963515755
247	human_gtex	yeast_dream5	0.045145425438341436	dummy	regcircuit	yeast_sisima#ap1	human_gtex#regcircuit	yeast_dream5#yeast_sisima#ap1	0.005310773849487305		human	regcircuit	yeast	0.0008291873963515755
