	datasetoi	datasetor	score	method	goldstandardoi	goldstandardor	ofinterest	ofreference	runningtime	moduledef	organismoi	organismnetoi	organismnetor	weight
3608	ecoli_colombos	ecoli_colombos	0.19308033222980805	ica_zscore	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	686.2326745986937	minimal	ecoli	ecoli	ecoli	0.018518518518518517
3619	ecoli_colombos	ecoli_colombos	0.41644080315441995	ica_zscore	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	456.3879935741425	strict	ecoli	ecoli	ecoli	0.027777777777777776
3629	ecoli_colombos	ecoli_colombos	0.17483199823112516	ica_zscore	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	686.2326745986937	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3638	ecoli_colombos	ecoli_colombos	0.15843628843511634	ica_zscore	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	686.2326745986937	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3647	ecoli_colombos	ecoli_colombos	0.17483199823112516	ica_zscore	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	686.2326745986937	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3657	ecoli_dream5	ecoli_dream5	0.17432656449081882	ica_zscore	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	681.4885399341582	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3666	ecoli_dream5	ecoli_dream5	0.5288303744476739	ica_zscore	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	683.6036577224731	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3675	ecoli_dream5	ecoli_dream5	0.16583783617657058	ica_zscore	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	681.4885399341582	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3684	ecoli_dream5	ecoli_dream5	0.18600057809773435	ica_zscore	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	375.9265356063843	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3693	ecoli_dream5	ecoli_dream5	0.241651329699808	ica_zscore	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	681.4885399341582	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3702	ecoli_dream5	ecoli_dream5	0.18600057809773435	ica_zscore	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	375.9265356063843	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3711	ecoli_dream5	ecoli_dream5	0.19005541046035507	ica_zscore	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	375.9265356063843	minimal	ecoli	ecoli	ecoli	0.018518518518518517
3722	ecoli_dream5	ecoli_dream5	0.4290343890390663	ica_zscore	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	681.4885399341582	strict	ecoli	ecoli	ecoli	0.027777777777777776
3732	ecoli_dream5	ecoli_dream5	0.18486256339603072	ica_zscore	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	681.4885399341582	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3741	ecoli_dream5	ecoli_dream5	0.15942832883320354	ica_zscore	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	399.2590074539185	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3750	ecoli_dream5	ecoli_dream5	0.18486256339603072	ica_zscore	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	681.4885399341582	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
3760	ecoli_precise2	ecoli_precise2	0.11082891296989264	ica_zscore	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	628.2522411346437	minimal	ecoli	ecoli	ecoli	0.018518518518518517
3792	human_gtex	human_gtex	10.480725493727366	ica_zscore	regcircuit	regcircuit	human_gtex#regcircuit	human_gtex#regcircuit	140.29866051673892		human	regcircuit	regcircuit	0.05555555555555555
3866	human_seek_gpl5175	human_seek_gpl5175	9.944746713617466	ica_zscore	regcircuit	regcircuit	human_seek_gpl5175#regcircuit	human_seek_gpl5175#regcircuit	37.49074482917785		human	regcircuit	regcircuit	0.05555555555555555
3940	human_tcga	human_tcga	14.84217695226065	ica_zscore	regcircuit	regcircuit	human_tcga#regcircuit	human_tcga#regcircuit	83.00669836997986		human	regcircuit	regcircuit	0.05555555555555555
3994	progesterone	progesterone	0.12517602226586333	ica_zscore	progesterone#minimal	progesterone#minimal	progesterone#progesterone#minimal	progesterone#progesterone#minimal	0.14834952354431152	minimal	rat	progesterone#minimal	progesterone#minimal	0.05555555555555555
4004	progesterone	progesterone	0.013939467296897157	ica_zscore	progesterone#strict	progesterone#strict	progesterone#progesterone#strict	progesterone#progesterone#strict	0.07974076271057129	strict	rat	progesterone#strict	progesterone#strict	0.05555555555555555
4012	progesterone	progesterone	0.2356473430134356	ica_zscore	progesterone#wcgna_minimal	progesterone#wcgna_minimal	progesterone#progesterone#wcgna_minimal	progesterone#progesterone#wcgna_minimal	1.0907692909240725	wcgna_minimal	rat	progesterone#wcgna	progesterone#wcgna	0.05555555555555555
4013	synth_ecoli_regulondb	synth_ecoli_regulondb	0.29021791766550065	ica_zscore	ecoli_regulondb#ap1	ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	100.56257605552672	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4015	synth_ecoli_regulondb	synth_ecoli_regulondb	0.19331857376252606	ica_zscore	ecoli_regulondb#ap2	ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	62.47063875198364	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4017	synth_ecoli_regulondb	synth_ecoli_regulondb	0.2986614784327908	ica_zscore	ecoli_regulondb#ap3	ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	100.56257605552672	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4019	synth_ecoli_regulondb	synth_ecoli_regulondb	0.5365294561072348	ica_zscore	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	62.47063875198364	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4021	synth_ecoli_regulondb	synth_ecoli_regulondb	0.6611563222542011	ica_zscore	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	62.47063875198364	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4023	synth_ecoli_regulondb	synth_ecoli_regulondb	0.5365294561072348	ica_zscore	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	62.47063875198364	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4025	synth_ecoli_regulondb	synth_ecoli_regulondb	0.5140925633118704	ica_zscore	ecoli_regulondb#minimal	ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	46.5011157989502	minimal	synth	ecoli	ecoli	0.027777777777777776
4027	synth_ecoli_regulondb	synth_ecoli_regulondb	0.6393024096416299	ica_zscore	ecoli_regulondb#strict	ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	62.47063875198364	strict	synth	ecoli	ecoli	0.027777777777777776
4029	synth_ecoli_regulondb	synth_ecoli_regulondb	0.4873084840314748	ica_zscore	ecoli_regulondb#tc1	ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	46.5011157989502	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4031	synth_ecoli_regulondb	synth_ecoli_regulondb	0.4594612349753993	ica_zscore	ecoli_regulondb#tc2	ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	46.5011157989502	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4033	synth_ecoli_regulondb	synth_ecoli_regulondb	0.4873084840314748	ica_zscore	ecoli_regulondb#tc3	ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	46.5011157989502	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4036	synth_yeast_macisaac	synth_yeast_macisaac	0.07287013587162446	ica_zscore	yeast_macisaac#ap1	yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	73.1938362121582	interconnected	synth	yeast	yeast	0.0030864197530864196
4038	synth_yeast_macisaac	synth_yeast_macisaac	0.09725759861575928	ica_zscore	yeast_macisaac#ap2	yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	59.82479476928711	interconnected	synth	yeast	yeast	0.0030864197530864196
4040	synth_yeast_macisaac	synth_yeast_macisaac	0.07305382992804656	ica_zscore	yeast_macisaac#ap3	yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	80.785804271698	interconnected	synth	yeast	yeast	0.0030864197530864196
4042	synth_yeast_macisaac	synth_yeast_macisaac	0.3423222090107217	ica_zscore	yeast_macisaac#mcl1	yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	81.72030091285707	interconnected	synth	yeast	yeast	0.0030864197530864196
4044	synth_yeast_macisaac	synth_yeast_macisaac	0.4824907897198987	ica_zscore	yeast_macisaac#mcl2	yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	81.72030091285707	interconnected	synth	yeast	yeast	0.0030864197530864196
4046	synth_yeast_macisaac	synth_yeast_macisaac	0.3423222090107217	ica_zscore	yeast_macisaac#mcl3	yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	81.72030091285707	interconnected	synth	yeast	yeast	0.0030864197530864196
4048	synth_yeast_macisaac	synth_yeast_macisaac	0.3883691478969518	ica_zscore	yeast_macisaac#minimal	yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	60.97331690788269	minimal	synth	yeast	yeast	0.027777777777777776
4050	synth_yeast_macisaac	synth_yeast_macisaac	0.5407890956808495	ica_zscore	yeast_macisaac#strict	yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	59.82479476928711	strict	synth	yeast	yeast	0.027777777777777776
4052	synth_yeast_macisaac	synth_yeast_macisaac	0.3287701590560539	ica_zscore	yeast_macisaac#tc1	yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	59.82479476928711	interconnected	synth	yeast	yeast	0.0030864197530864196
4054	synth_yeast_macisaac	synth_yeast_macisaac	0.3716849822439257	ica_zscore	yeast_macisaac#tc2	yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	60.97331690788269	interconnected	synth	yeast	yeast	0.0030864197530864196
4056	synth_yeast_macisaac	synth_yeast_macisaac	0.3287701590560539	ica_zscore	yeast_macisaac#tc3	yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	59.82479476928711	interconnected	synth	yeast	yeast	0.0030864197530864196
4062	yeast_dream5	yeast_dream5	0.02938961198428872	ica_zscore	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	457.3383812904358	interconnected	yeast	yeast	yeast	0.0015432098765432098
4071	yeast_dream5	yeast_dream5	0.10386446965270936	ica_zscore	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	485.2087030410767	interconnected	yeast	yeast	yeast	0.0015432098765432098
4080	yeast_dream5	yeast_dream5	0.029371634466992418	ica_zscore	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	457.3383812904358	interconnected	yeast	yeast	yeast	0.0015432098765432098
4089	yeast_dream5	yeast_dream5	0.057154072708330214	ica_zscore	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	147.93645572662354	interconnected	yeast	yeast	yeast	0.0015432098765432098
4098	yeast_dream5	yeast_dream5	0.0584633363159566	ica_zscore	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	182.8361825942993	interconnected	yeast	yeast	yeast	0.0015432098765432098
4107	yeast_dream5	yeast_dream5	0.057154072708330214	ica_zscore	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	147.93645572662354	interconnected	yeast	yeast	yeast	0.0015432098765432098
4118	yeast_dream5	yeast_dream5	0.07239441292486032	ica_zscore	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	178.30582451820374	minimal	yeast	yeast	yeast	0.013888888888888888
4128	yeast_dream5	yeast_dream5	0.07193459765208625	ica_zscore	yeast_macisaac#strict	yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	247.53443551063538	strict	yeast	yeast	yeast	0.013888888888888888
4137	yeast_dream5	yeast_dream5	0.05132526645439809	ica_zscore	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	247.53443551063538	interconnected	yeast	yeast	yeast	0.0015432098765432098
4146	yeast_dream5	yeast_dream5	0.06779518971928576	ica_zscore	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	183.73316740989685	interconnected	yeast	yeast	yeast	0.0015432098765432098
4155	yeast_dream5	yeast_dream5	0.05132526645439809	ica_zscore	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	247.53443551063538	interconnected	yeast	yeast	yeast	0.0015432098765432098
4165	yeast_dream5	yeast_dream5	0.08162724004061922	ica_zscore	yeast_sisima#ap1	yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	457.3383812904358	interconnected	yeast	yeast	yeast	0.0015432098765432098
4174	yeast_dream5	yeast_dream5	0.18511549294899649	ica_zscore	yeast_sisima#ap2	yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	344.1134984493256	interconnected	yeast	yeast	yeast	0.0015432098765432098
4183	yeast_dream5	yeast_dream5	0.07779608913245813	ica_zscore	yeast_sisima#ap3	yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	457.3383812904358	interconnected	yeast	yeast	yeast	0.0015432098765432098
4192	yeast_dream5	yeast_dream5	0.14455926915227552	ica_zscore	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	457.3383812904358	interconnected	yeast	yeast	yeast	0.0015432098765432098
4201	yeast_dream5	yeast_dream5	0.14390202393302762	ica_zscore	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	147.93645572662354	interconnected	yeast	yeast	yeast	0.0015432098765432098
4210	yeast_dream5	yeast_dream5	0.14455926915227552	ica_zscore	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	457.3383812904358	interconnected	yeast	yeast	yeast	0.0015432098765432098
4221	yeast_dream5	yeast_dream5	0.1522977017805146	ica_zscore	yeast_sisima#minimal	yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	147.93645572662354	minimal	yeast	yeast	yeast	0.013888888888888888
4231	yeast_dream5	yeast_dream5	0.18029265296198266	ica_zscore	yeast_sisima#strict	yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	285.78581500053406	strict	yeast	yeast	yeast	0.013888888888888888
4240	yeast_dream5	yeast_dream5	0.14369149799941894	ica_zscore	yeast_sisima#tc1	yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	182.8361825942993	interconnected	yeast	yeast	yeast	0.0015432098765432098
4249	yeast_dream5	yeast_dream5	0.13583195011463828	ica_zscore	yeast_sisima#tc2	yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	178.30582451820374	interconnected	yeast	yeast	yeast	0.0015432098765432098
4258	yeast_dream5	yeast_dream5	0.14369149799941894	ica_zscore	yeast_sisima#tc3	yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	182.8361825942993	interconnected	yeast	yeast	yeast	0.0015432098765432098
4268	yeast_gpl2529	yeast_gpl2529	0.030905429122241163	ica_zscore	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	721.1765625476837	interconnected	yeast	yeast	yeast	0.0015432098765432098
4277	yeast_gpl2529	yeast_gpl2529	0.13235685688940765	ica_zscore	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	438.09987807273865	interconnected	yeast	yeast	yeast	0.0015432098765432098
4286	yeast_gpl2529	yeast_gpl2529	0.030511461843075918	ica_zscore	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	905.3919479846954	interconnected	yeast	yeast	yeast	0.0015432098765432098
4295	yeast_gpl2529	yeast_gpl2529	0.07456236437261395	ica_zscore	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	438.09987807273865	interconnected	yeast	yeast	yeast	0.0015432098765432098
4304	yeast_gpl2529	yeast_gpl2529	0.0729772453526704	ica_zscore	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	438.09987807273865	interconnected	yeast	yeast	yeast	0.0015432098765432098
4313	yeast_gpl2529	yeast_gpl2529	0.07456236437261395	ica_zscore	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	438.09987807273865	interconnected	yeast	yeast	yeast	0.0015432098765432098
4324	yeast_gpl2529	yeast_gpl2529	0.0877857864473069	ica_zscore	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	405.6368188858032	minimal	yeast	yeast	yeast	0.013888888888888888
4334	yeast_gpl2529	yeast_gpl2529	0.08447619657067339	ica_zscore	yeast_macisaac#strict	yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	438.09987807273865	strict	yeast	yeast	yeast	0.013888888888888888
4343	yeast_gpl2529	yeast_gpl2529	0.07231611206273389	ica_zscore	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	405.6368188858032	interconnected	yeast	yeast	yeast	0.0015432098765432098
4352	yeast_gpl2529	yeast_gpl2529	0.08099838577297243	ica_zscore	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	405.6368188858032	interconnected	yeast	yeast	yeast	0.0015432098765432098
4361	yeast_gpl2529	yeast_gpl2529	0.07231611206273389	ica_zscore	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	405.6368188858032	interconnected	yeast	yeast	yeast	0.0015432098765432098
4371	yeast_gpl2529	yeast_gpl2529	0.09261224290124764	ica_zscore	yeast_sisima#ap1	yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	609.68239402771	interconnected	yeast	yeast	yeast	0.0015432098765432098
4380	yeast_gpl2529	yeast_gpl2529	0.1521664711516177	ica_zscore	yeast_sisima#ap2	yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	596.868762254715	interconnected	yeast	yeast	yeast	0.0015432098765432098
4389	yeast_gpl2529	yeast_gpl2529	0.09133591318359258	ica_zscore	yeast_sisima#ap3	yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	609.68239402771	interconnected	yeast	yeast	yeast	0.0015432098765432098
4398	yeast_gpl2529	yeast_gpl2529	0.13736461527867136	ica_zscore	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	438.09987807273865	interconnected	yeast	yeast	yeast	0.0015432098765432098
4407	yeast_gpl2529	yeast_gpl2529	0.16922990975205127	ica_zscore	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	905.3919479846954	interconnected	yeast	yeast	yeast	0.0015432098765432098
4416	yeast_gpl2529	yeast_gpl2529	0.13736461527867136	ica_zscore	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	438.09987807273865	interconnected	yeast	yeast	yeast	0.0015432098765432098
4427	yeast_gpl2529	yeast_gpl2529	0.16747308654983686	ica_zscore	yeast_sisima#minimal	yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	638.5337882041931	minimal	yeast	yeast	yeast	0.013888888888888888
4437	yeast_gpl2529	yeast_gpl2529	0.19043065088492295	ica_zscore	yeast_sisima#strict	yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	438.09987807273865	strict	yeast	yeast	yeast	0.013888888888888888
4446	yeast_gpl2529	yeast_gpl2529	0.15517162413103405	ica_zscore	yeast_sisima#tc1	yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	638.5337882041931	interconnected	yeast	yeast	yeast	0.0015432098765432098
4455	yeast_gpl2529	yeast_gpl2529	0.15345272323695106	ica_zscore	yeast_sisima#tc2	yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	405.6368188858032	interconnected	yeast	yeast	yeast	0.0015432098765432098
4464	yeast_gpl2529	yeast_gpl2529	0.15517162413103405	ica_zscore	yeast_sisima#tc3	yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	638.5337882041931	interconnected	yeast	yeast	yeast	0.0015432098765432098
4465	ecoli_colombos	ecoli_colombos	0.0788701698393783	meanshift	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_colombos#ecoli_regulondb#ap1	ecoli_colombos#ecoli_regulondb#ap1	929.694863796234	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4474	ecoli_colombos	ecoli_colombos	0.16854523055940682	meanshift	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_colombos#ecoli_regulondb#ap2	ecoli_colombos#ecoli_regulondb#ap2	929.694863796234	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4483	ecoli_colombos	ecoli_colombos	0.07728966839839714	meanshift	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_colombos#ecoli_regulondb#ap3	ecoli_colombos#ecoli_regulondb#ap3	929.694863796234	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4492	ecoli_colombos	ecoli_colombos	0.0833924884908318	meanshift	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_colombos#ecoli_regulondb#mcl1	ecoli_colombos#ecoli_regulondb#mcl1	929.694863796234	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4501	ecoli_colombos	ecoli_colombos	0.11891285392175267	meanshift	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	929.694863796234	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4510	ecoli_colombos	ecoli_colombos	0.0833924884908318	meanshift	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	929.694863796234	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4519	ecoli_colombos	ecoli_colombos	0.09523747260054194	meanshift	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	929.694863796234	minimal	ecoli	ecoli	ecoli	0.018518518518518517
